"id","Review Title","Review Text","Review Rating","Review Date","Review Language","Review Likes","Review Verified","Review Source","Review Source Name","Review Experience Date","Review Updated Date","Reviewer Name","Reviewer Image","Reviewer Country","Reviewer Review Count","Company Reply","Company Reply Date"
"6a3e85542b41ba03f1f71f1c","Klara kenyeresi ist die beste kellnerin…","Klara kenyeresi ist die beste kellnerin in Restaurantwagen! Fleissig und Freundlich!! Ic 3 Zürich-Basel.
Danke!","5","2026-06-26T15:57:40.000Z","de","0","No","invitation","Organic","2026-06-26T00:00:00.000Z","Not Available","Tamás Gazda","Not Available","CH","2","Not Available","Not Available"
"6a3d5bd5a4be4857621fff48","Eigentlich müsste es möglich sein 0…","Eigentlich müsste es möglich sein 0 Sterne zu vergeben. Stolze Preise welche Ende Jahr noch steigen werden. Dazu keine garantierte Sitzplätze trotz vollem Preis. Versorgtes Rollmaterial mit oft olfaktorisch schwer zu ertragen den Gerüche, mangelhafte Klimaanlagen..... Und über die mangelnde Wartung des Schienennetzes sind nur einige Punkte die ich kritisieren  möchte. Die nicht vorhandene Kommunikation bei Zugsausfällen ist nicht akzeptabel, was noch durch eine disfunktionale Fahrplanapp die intime Kenntnisse des ÖV benötigt damit einem die einzig akzeptable Erstzverbindung anzeigt (mit einem Kursbuch wäre ich schneller gewesen) ist dann echt noch das letzte das fehlt. Mir wird das Auto wieder sympatisch. Ach ja dann noch die Tatsache das die effektivste Verbindung in der App über Vias erzwungen werden muss ist auch so Himmel traurig. Ganz zu Schweigen davon das im Fahrenden Zug dann noch das wegfallen von Haltestellen nachgeschoben wird. Ein Trauerspiel. Mehr kann ein Unternehmen nicht tun das seine Kunden und deren Zeit nun wirklich komplett egal sind.","1","2026-06-25T18:48:21.000Z","de","0","No","invitation","Organic","2026-06-25T00:00:00.000Z","Not Available","Marco Zahn","https://user-images.trustpilot.com/5ccc1b6ce00323c882815598/73x73.png","CH","15","Not Available","Not Available"
"6a3d488ce4628a63abe93d57","Absoluter Witz","SBB so beschissen wie die deutsche Bahn. Keine Anschlusszüge gewährleistet, keine Klimaanlagen in den Zügen und sauteuer!!!","1","2026-06-25T17:26:04.000Z","de","2","No","invitation","Organic","2026-06-25T00:00:00.000Z","Not Available","Jasmin Ortner","https://user-images.trustpilot.com/66b1ea106e63f2e63740c93a/73x73.png","CH","1","Not Available","Not Available"
"6a3d2eac39598b5112ba3908","Unglsublich zug im ausland 1h…","Unglsublich zug im ausland 1h verspätung wir dürfen nicht auft den nächsten wechsel obwohl ich gesagt habe wir müssen wegen einen notfall ins spotal","1","2026-06-25T15:35:40.000Z","de","0","No","invitation","Organic","2026-06-25T00:00:00.000Z","Not Available","Sanja Sp","https://user-images.trustpilot.com/6a3d2ea20a188f28278bb68f/73x73.png","CH","1","Not Available","Not Available"
"6a3bf6c97e2be6e53e72e0d4","Teuer und beschissen. SBB","Teuer und beschissen.. und jedes Jahr noch teurer und beschissener als im Jahr zuvor.. mindestens eine Konstante, beschissen und teuer usw.","1","2026-06-24T17:24:57.000Z","de","1","No","invitation","Organic","2026-06-24T00:00:00.000Z","Not Available","D.Who","https://user-images.trustpilot.com/6a3bf61a9371bf913663619b/73x73.png","CH","1","Not Available","Not Available"
"6a3bf0feafdae40a814603f8","35 °C draussen und keine Klimaanlage","35 °C draussen, überfüllte Züge und keine funktionierende Klimaanlage. Spinnt ihr?

Für die hohen Ticketpreise darf man wohl erwarten, dass grundlegender Komfort gewährleistet ist. Stattdessen werden die Fahrgäste in einen überhitzten Zug gepfercht. Das ist weder kundenfreundlich noch zeitgemäss.

Sehr enttäuschend.","1","2026-06-24T17:00:14.000Z","de","1","No","invitation","Organic","2026-06-24T00:00:00.000Z","Not Available","Night Owl","https://user-images.trustpilot.com/67c2ce050d87bf4fb34c9e85/73x73.png","CH","2","Not Available","Not Available"
"6a3bdb4ce8ca1d060a541bd9","Immer wieder keine Klimaanlage die im…","Immer wieder keine Klimaanlage die im Zug funktioniert. Bei über 30 Grad Hitze. Erwarte und akzeptiere keine Entschuldigung. Werde mein Jahresabo nicht mehr verlängern. Einiges stimmt mit der SBB nicht mehr überrein. Danke","1","2026-06-24T15:27:41.000Z","de","1","No","invitation","Organic","2026-06-24T00:00:00.000Z","Not Available","Stefan Principe","Not Available","CH","6","Not Available","Not Available"
"6a3b19168483fc8a265b869f","Ich möchte mich über den Kundenservice…","Ich möchte mich über den Kundenservice Ihrer Hotline beschweren. Bei meinem Anruf wurde ich sehr unfreundlich behandelt und habe keinerlei hilfreiche Unterstützung erhalten. Der Umgangston war respektlos und nicht kundenorientiert.
Ich möchte mich über den Kundenservice Ihrer Hotline beschweren. Bei meinem Anruf wurde ich sehr unfreundlich behandelt und habe keinerlei hilfreiche Unterstützung erhalten. Der Umgangston war respektlos und nicht kundenorientiert.
","1","2026-06-24T01:39:02.000Z","de","0","No","invitation","Organic","2026-06-24T00:00:00.000Z","Not Available","Jasmin Bühler","https://user-images.trustpilot.com/6a3b190eb90f9d81e00b208d/73x73.png","CH","1","Not Available","Not Available"
"6a3ab915982ec252356cb5d3","Jede Tag mehr Verspätungen","Jede Tag mehr Verspätungen, Gleis Änderungen mit knapp Vorwarnung und schmutzige Züge. Nicht mehr wie früher. Dafür aber immer teurer.","3","2026-06-23T18:49:25.000Z","de","0","No","invitation","Organic","2026-06-23T00:00:00.000Z","Not Available","Barbara Abegg-Baldan","https://user-images.trustpilot.com/6627dde2ce8f910011255c88/73x73.png","CH","4","Not Available","Not Available"
"6a3a423fc4ee472951ec7038","Warum hat die SBB über die letzten 10…","Warum hat die SBB über die letzten 10 Jahre systematisch Sitzmöglichkeiten auf den Bahnsteigen entfernt? Gerade an Orten wie im Zürcher Oberland  wo der Zug nicht alle 10 Minuten einfährt und auch viele ältere Menschen auf die öffentliche Verkehrsmitteln angewisen sind, gehört es zum service public sich setzen zu können, solange auf den Zug gewartet wird. ","2","2026-06-23T10:22:23.000Z","de","0","No","invitation","Organic","2026-06-23T00:00:00.000Z","Not Available","Toni Production","https://user-images.trustpilot.com/6a3a42373d358bd21f5343b5/73x73.png","CH","1","Not Available","Not Available"
