"id","Review Title","Review Text","Review Rating","Review Date","Review Language","Review Likes","Review Verified","Review Source","Review Source Name","Review Experience Date","Review Updated Date","Reviewer Name","Reviewer Image","Reviewer Country","Reviewer Review Count","Company Reply","Company Reply Date"
"6a3503113011e4bc9ed677f6","SBB = Katastrophe ","So viel Geld verlangen und dann nicht mal eine Klimaanlage zu haben 
Der Zug ist nur 3 Wagons gross und die Toilette ist nicht benutz bar Na toll was mach ich jetzt?! ","1","2026-06-19T10:51:29.000Z","de","0","No","invitation","Organic","2026-06-19T00:00:00.000Z","Not Available","Lara Büecheler","Not Available","CH","3","Not Available","Not Available"
"6a342b7b568c0ad809391b3f","Bei Täglicher benutzung hat sbb jede…","Bei Täglicher benutzung hat sbb jede woche mindestens einmal ein e halbe stunde verspätung. Als gast wird man nicht aufgeklärt und die durchsagen sind meist extrem unverständlich. SBB muss seine preise deutlich verrigern bei der Leistung die sie leisten.","1","2026-06-18T19:31:39.000Z","de","0","No","invitation","Organic","2026-06-18T00:00:00.000Z","Not Available","station","https://user-images.trustpilot.com/6a342b6aa71de05cfd9151d0/73x73.png","CH","1","Not Available","Not Available"
"6a34283feeb5212b772ee645","Nicht so schmackofatz","Guten Abend (nicht)

Könnte ich 0 Sterne geben würde ich das, stattdessen jetzt halt ein Stern.
Die Willkür der SBB kennt keine Grenzen. Verspätungen haben sich in den letzten Wochen/Monaten schlimmer ausgebreitet als der Gestank nach Kot an den Bahnhöfen. In den vergangenen vier Wochen habe ich um mehr Verspätungen und Ausfällen rumgewerkelt, als die Bauarbeiter, die jedes zweite Gleis im Auftrag der SBB mal kurz (lang) sarnieren oder ummodellieren müssen. 
Es wird wahllos entschieden wann auf Anschlüsse gewartet wird oder eben nicht, die Züge sind überfüllt und Klimaanlagen ein Fremdwort, Pendlerzüge werden verkürzt oder mit drölfzig leeren 1. Klass Abteilungen geführt und die Kontrolleure können kaum noch grad laufen aufgrund der Powertrip Promille die ihnen diese endlos lächerliche Uniform einflösst. 
Kennt ihr die Lucky Luke Comics in denen die Gefangenen mit Kugel und Kette umherlaufen müssen? Die Kugel ist das GA und die Kette das Werkzeug mit der ich meinen verfrühten Lebensabend einleiten werde.
So, jetzt steige ich gleich in meinen verkürzten Zug ein, zusammen mit 50 weiteren Menschen, nachdem ich meinen Anschluss zweimal verpasst habe und ich bete zu allen verfügbaren und unverfügbaren Göttern dass ich diese 10 Minuten Fahrt, auf die ich eine halbe Stunde stehend gewartet habe, überlebe um meinen Geburtstag zu feiern. 
Wünsche den Verantwortlichen einen Abend voller Stechmücken und hoffe diese injizieren euch Kompetenz.

Unfreundliche Grüsse","1","2026-06-18T19:17:51.000Z","de","2","No","invitation","Organic","2026-06-18T00:00:00.000Z","2026-06-19T10:36:21.000Z","S. Bebever-Achter","Not Available","CH","1","Not Available","Not Available"
"6a33f3ebb5c1aa7f9ea80fbe","Bei den enormen Preisen ÖV","Bei den enormen Preisen, die die Menschen in der Schweiz Monat für Monat für ihre Tickets bezahlen, darf man doch erwarten, dass zumindest grundlegender Komfort gewährleistet ist.

Warum fahren im Sommer immer noch Züge ohne ausreichende Kühlung, während Fahrgäste in überhitzten Wagen sitzen müssen? Warum gibt es im Winter Situationen, in denen die Heizungen nicht richtig funktionieren? Weshalb sind manche Züge nicht sauberer, moderner und besser gewartet?

Die Bevölkerung bezahlt jedes Jahr Milliarden für den öffentlichen Verkehr. Viele Menschen sind täglich auf die SBB angewiesen und haben keine echte Alternative. Gerade deshalb trägt die SBB eine Verantwortung gegenüber ihren Kundinnen und Kunden.

Ständig hört man, Zürich und die Schweiz gehörten zu den lebenswertesten Orten der Welt. Doch Lebensqualität bedeutet nicht nur schöne Statistiken, sondern auch einen zuverlässigen, sauberen und komfortablen öffentlichen Verkehr für die Menschen, die ihn jeden Tag nutzen.

Bei diesen Preisen erwarten die Fahrgäste mehr als nur das absolute Minimum. Die Kundinnen und Kunden verdienen Respekt, Qualität und einen Service, der den hohen Kosten tatsächlich entspricht.","1","2026-06-18T15:34:35.000Z","de","1","No","invitation","Organic","2026-06-18T00:00:00.000Z","Not Available","Yasi habibi","https://user-images.trustpilot.com/6a33f3a18c034d057dbf03e5/73x73.png","CH","1","Not Available","Not Available"
"6a33c004a886996b5406c740","Vielen Dank! ","War heute 18.6.26 im Zug von Chur nach Zürich Oerlikon.

Es war ein sauberer Wagen, die Klimaanlage hat perfekt funktioniert (32° Aussentemperatur), freundliches Personal, welches einem die Türe öffnete, an dieser Stelle ein Dankeschön, dass es so gut geklappt hat.

","5","2026-06-18T11:53:08.000Z","de","0","No","invitation","Organic","2026-06-18T00:00:00.000Z","Not Available","Simon Emanuel Cadosch","https://user-images.trustpilot.com/68166d14b83f2c5d7d6e69c0/73x73.png","CH","2","Not Available","Not Available"
"6a32b5fedd2d8b10f2c3650c","Rückerstattung Spartageskarte wurde…","Rückerstattung Spartageskarte wurde nicht stattgegeben. Trotz vorzeitiger Meldung von drei Monaten. 
Sehr Kundenunfreundlich. 
Gehe davon aus, dass die SBB aufgrund der Subventionen nicht auf Kunden angewiesen ist. ","1","2026-06-17T16:58:06.000Z","de","0","No","invitation","Organic","2026-06-17T00:00:00.000Z","Not Available","Johann Gerig","https://user-images.trustpilot.com/676d359f7dbbd0809b2db52b/73x73.png","CH","3","Not Available","Not Available"
"6a32a6fc6181387b40cc7bb7","Dräcks SBB chöme weder Zug noch Bus…","Dräcks SBB chöme weder Zug noch Bus aber Prise bliebe glich!","1","2026-06-17T15:54:04.000Z","de","0","No","invitation","Organic","2026-06-17T00:00:00.000Z","Not Available","Mario M.","Not Available","CH","8","Not Available","Not Available"
"6a2fa163d57f7aaf962b2a5e","Und das nennen Sie einen Nachtzug?","Die SBB sponsert fantastische Nachtzugreisen in ganz Europa. Schade nur, dass sie diese nicht selbst betreiben und auf Unternehmen wie die ÖBB angewiesen sind, die alte, schmutzige Züge mit nicht vorhandenem Komfort einsetzen (ja, sogar die Toiletten in meinem Waggon sind außer Betrieb) (ja, die Klimaanlage auf Hochtouren simuliert perfekt das Klima der Schweizer Gletscher) (ja, die Decken sind voller Haare von Reisenden aus längst vergangenen Zeiten). Man bucht also ein Ticket zu astronomischen Preisen und landet in einem Viehwaggon. Ich glaube an nachhaltigen Verkehr, aber so geht das nicht! Berlin-Zürich, 290 Franken, vor vier Monaten gekauft. Für den gleichen Preis hätte ich mit Swissair fliegen können. Und da ich schon im Zug sitze, noch die Krönung: 35 Minuten Verspätung und wir sitzen seit 20 Minuten in Basel fest. Das ist alles beschämend und eine Schande für die tadellosen Schweizer Bahnen. Ich habe keine Entschuldigung. Ich habe in einer SBB-Filiale gekauft, daher halte ich SBB für verantwortlich. Sie ist dafür verantwortlich, ihre Partner zu überprüfen und zu wissen, was sie ihren Kunden tatsächlich anbietet. Ich fühle mich betrogen, und die Schuld liegt allein bei SBB, die etwas als „Erlebnis“ beworben hat, was in Wirklichkeit ein Albtraum war.","1","2026-06-15T08:53:23.000Z","de","0","No","invitation","Organic","2026-06-14T00:00:00.000Z","Not Available","Faf","Not Available","CH","2","Not Available","Not Available"
"6a2e942e80049af41b9a3eb8","Sch..... sparfüchse an qualität und…","sparfüchse an qualität ,unpünktlich hoch 100 und überteuerte billets und dann nicht mal Klima an im Sommer im Zug sind's 29°... Schämt euch ","1","2026-06-14T13:44:46.000Z","de","0","No","invitation","Organic","2026-06-14T00:00:00.000Z","Not Available","OX-WEB","Not Available","CH","29","Not Available","Not Available"
"6a2d9c3995e20cde5cfac1fe","Viel zu teuer für diese schlechte…","Viel zu teuer für diese schlechte Qualität. Ständig Ausfälle und Verpätungen, welche nichtmal auf der SBB-App angezeigt werden. Oftmals hat man auch nichtmal einen Platz zum Sitzen und muss stehen, dafür dass man so viel bezahlen muss eine Frechheit.","1","2026-06-13T20:06:49.000Z","de","0","No","invitation","Organic","2026-06-13T00:00:00.000Z","Not Available","samara arfat","https://user-images.trustpilot.com/67bf4ccfe3269cf8318f10ab/73x73.png","CH","3","Not Available","Not Available"
